# Time(ps) T_C60(K) T_water(K)
74.299999999999997158 0 307.53308485913521508
74.400000000000005684 0 299.89596818570743153
74.5 0 303.69373408736868214
74.599999999999994316 0 297.90724071113214677
74.700000000000002842 0 300.12715566994114624
74.799999999999997158 0 286.58956820338619309
74.900000000000005684 0 294.66213137327804361
75 0 296.33060602917663573
75.099999999999994316 0 296.20203479131600943
75.200000000000002842 0 304.79862949537596251
75.299999999999997158 0 303.57586979503417979
75.400000000000005684 0 286.06055387678054558
75.5 0 286.17641625737712729
75.599999999999994316 0 297.77130589069588495
75.700000000000002842 0 289.85560333771644537
75.799999999999997158 0 309.02609470450704521
75.900000000000005684 0 306.68918043379170513
76 0 293.48519002588972171
76.099999999999994316 0 295.28568188204963008
76.200000000000002842 0 287.60229866402079324
76.299999999999997158 0 286.39618578428377305
76.400000000000005684 0 302.59158222202262323
76.5 0 288.06069835871085161
76.599999999999994316 0 300.09318556413029455
76.700000000000002842 0 295.94974798477937838
76.799999999999997158 0 302.96862453694876649
76.900000000000005684 0 292.74467092895213227
77 0 298.83617913034692037
77.099999999999994316 0 299.06116246902581679
77.200000000000002842 0 302.99567007879238645
77.299999999999997158 0 311.64395252577611473
77.400000000000005684 0 307.88000803485755341
77.5 0 305.82508393939241387
77.599999999999994316 0 291.74886730726461792
77.700000000000002842 0 302.82640705270068793
77.799999999999997158 0 308.79759042562926652
77.900000000000005684 0 306.80710628038082177
78 0 300.41077433535934915
78.099999999999994316 0 288.05305688854059554
78.200000000000002842 0 300.1748257108343978
78.299999999999997158 0 307.55749780346877742
78.400000000000005684 0 298.99104846746507747
78.5 0 296.92947709148990043
78.599999999999994316 0 287.76705588795061885
78.700000000000002842 0 272.22849015587246413
78.799999999999997158 0 295.49111924665976403
78.900000000000005684 0 298.69484421637019977
79 0 292.51888042659214761
79.099999999999994316 0 308.75419251305328316
79.200000000000002842 0 303.19816380594141947
79.299999999999997158 0 292.99301466675086658
79.400000000000005684 0 296.90819110631122157
79.5 0 302.00400753507437912
79.599999999999994316 0 308.90544265300576399
79.700000000000002842 0 297.10322060202247485
79.799999999999997158 0 289.51012948156670745
79.900000000000005684 0 300.6316071042049316
80 0 301.89440433385732376
80.099999999999994316 0 311.77160368747797747
80.200000000000002842 0 299.96253583954251098
80.299999999999997158 0 306.31540245104588394
80.400000000000005684 0 300.43498630781914471
80.5 0 298.74425437442022258
80.599999999999994316 0 300.31405981614290113
80.700000000000002842 0 303.18567651058043566
80.799999999999997158 0 315.06233123618488889
80.900000000000005684 0 304.33479052217779781
81 0 301.81071316336857535
81.099999999999994316 0 293.3845160791215676
81.200000000000002842 0 292.25486699790172906
81.299999999999997158 0 301.95926474486094548
81.400000000000005684 0 312.80489063671029726
81.5 0 306.9159472810609941
81.599999999999994316 0 296.29556332590988177
81.700000000000002842 0 301.74975922312916055
81.799999999999997158 0 301.34558743553265003
81.900000000000005684 0 300.77956341157124598
82 0 307.66347348205283652
82.099999999999994316 0 301.79200589354701378
82.200000000000002842 0 319.19243810646941029
82.299999999999997158 0 299.74149502603324891
82.400000000000005684 0 298.47971109371644616
82.5 0 299.15663318433740869
82.599999999999994316 0 308.5004735415903383
82.700000000000002842 0 290.24258537432189087
82.799999999999997158 0 290.18377429962276892
82.900000000000005684 0 299.03910175491517975
83 0 304.31185322923056447
83.099999999999994316 0 304.08011654635134846
83.200000000000002842 0 305.06128444373598541
83.299999999999997158 0 307.53272046545026797
83.400000000000005684 0 300.57132575704548572
83.5 0 304.33152778582461906
83.599999999999994316 0 292.03514452182207606
83.700000000000002842 0 293.58618632226676937
83.799999999999997158 0 303.64922360604009555
83.900000000000005684 0 309.24202833586264205
84 0 297.05793181809468706
84.099999999999994316 0 294.91153986146701982
84.200000000000002842 0 288.0149126655592795
84.299999999999997158 0 303.10529950443941516
84.400000000000005684 0 300.75030679882092954
84.5 0 305.3863071177565871
84.599999999999994316 0 302.68385990956005571
84.700000000000002842 0 304.67699165226775904
84.799999999999997158 0 296.56223831202129304
84.900000000000005684 0 297.66743963995929789
85 0 294.17575006577033037
85.099999999999994316 0 301.71847300168928996
85.200000000000002842 0 303.0995113560855998
85.299999999999997158 0 301.66598761243648141
85.400000000000005684 0 284.53126451578674505
85.5 0 291.70997569620237755
85.599999999999994316 0 308.11090921788894548
85.700000000000002842 0 291.76958306422989153
85.799999999999997158 0 297.01678134218064997
85.900000000000005684 0 292.18996366606779702
86 0 291.50280401844702283
86.099999999999994316 0 294.45605172654671833
86.200000000000002842 0 314.46365386277318521
86.299999999999997158 0 300.6549508362587062
86.400000000000005684 0 298.64535948124694187
86.5 0 290.50089664558066715
86.599999999999994316 0 294.67207644166751379
86.700000000000002842 0 299.04621128614905956
86.799999999999997158 0 304.63314733171250737
86.900000000000005684 0 302.11618403959158741
87 0 287.41811667528082808
87.099999999999994316 0 302.42144162653369222
87.200000000000002842 0 294.7479490387787564
87.299999999999997158 0 307.90359456590778109
87.400000000000005684 0 293.59591065601097171
87.5 0 309.54659458529346239
87.599999999999994316 0 315.54572714942690936
87.700000000000002842 0 317.39587907993268345
87.799999999999997158 0 303.78285304618810869
87.900000000000005684 0 293.90270699178506675
88 0 290.11897910759239494
88.099999999999994316 0 310.21664778069384738
88.200000000000002842 0 308.11343664574138757
88.299999999999997158 0 299.87198730262252866
88.400000000000005684 0 297.50169848938969608
88.5 0 314.71502811323284732
88.599999999999994316 0 299.8847344561526711
88.700000000000002842 0 288.63293368857722498
88.799999999999997158 0 310.77083393807060929
88.900000000000005684 0 294.29428147916922853
89 0 289.30625108296385406
89.099999999999994316 0 299.52363526851996767
89.200000000000002842 0 301.06644817944220449
89.299999999999997158 0 296.20780635760564792
89.400000000000005684 0 312.82413772471227276
89.5 0 307.61617566160424531
89.599999999999994316 0 300.59026491626093502
89.700000000000002842 0 301.04427048105259246
89.799999999999997158 0 299.74027084619331163
89.900000000000005684 0 302.30763308995415173
90 0 291.05178542151406873
90.099999999999994316 0 304.84484042792104219
90.200000000000002842 0 304.11946689140637545
90.299999999999997158 0 297.80370348824982329
90.400000000000005684 0 289.95174323028277286
90.5 0 296.14426989938760926
90.599999999999994316 0 306.22831511967763163
90.700000000000002842 0 300.69212984762606311
90.799999999999997158 0 306.51708269624020886
90.900000000000005684 0 293.71876054761725072
91 0 308.69740355866423442
91.099999999999994316 0 296.15189553257471289
91.200000000000002842 0 292.7411764150815543
91.299999999999997158 0 300.5795970989398711
91.400000000000005684 0 303.80996114422595156
91.5 0 304.69446549864017015
91.599999999999994316 0 311.86750437298559291
91.700000000000002842 0 294.51868365113847403
91.799999999999997158 0 287.48784299566574418
91.900000000000005684 0 297.16440349103902463
92 0 313.26046415571482839
92.099999999999994316 0 311.61225999002454046
92.200000000000002842 0 293.16271271717459967
92.299999999999997158 0 298.46203914017434045
92.400000000000005684 0 305.88909688039802859
92.5 0 296.12820927164801788
92.599999999999994316 0 298.32399112143565389
92.700000000000002842 0 294.71193048049821073
92.799999999999997158 0 297.9884123931827844
92.900000000000005684 0 305.78023815863048185
93 0 301.60881508662595252
93.099999999999994316 0 304.27337347962139802
93.200000000000002842 0 314.646292683001775
93.299999999999997158 0 297.96889396185241594
93.400000000000005684 0 296.62489335873618757
93.5 0 291.79159360346170615
93.599999999999994316 0 302.15610393852284687
93.700000000000002842 0 309.11499460043273757
93.799999999999997158 0 305.75772282355774223
93.900000000000005684 0 298.8998257178810718
94 0 295.91624541103414003
94.099999999999994316 0 290.33147399418589885
94.200000000000002842 0 300.62298047705996851
94.299999999999997158 0 309.36119201089212538
94.400000000000005684 0 292.13204467812812481
94.5 0 306.72668954474801239
94.599999999999994316 0 312.34460961254808353
94.700000000000002842 0 309.57020745183132249
94.799999999999997158 0 307.45209809838280535
94.900000000000005684 0 305.93117431377174853
95 0 295.45764272602076517
95.099999999999994316 0 295.66357810781329363
95.200000000000002842 0 300.98232541669159446
95.299999999999997158 0 308.71098666019992152
95.400000000000005684 0 297.67846217504927608
95.5 0 295.38158552347772456
95.599999999999994316 0 301.47029148159168699
95.700000000000002842 0 275.94492365053008598
95.799999999999997158 0 295.70257118670781438
95.900000000000005684 0 294.85022492115427895
96 0 307.3292531150197533
96.099999999999994316 0 299.96002827293608561
96.200000000000002842 0 303.88609951018008815
96.299999999999997158 0 294.85808995335378313
96.400000000000005684 0 303.30824007975473933
96.5 0 296.08822228232895668
96.599999999999994316 0 296.48859426567281616
96.700000000000002842 0 309.03027828262520416
96.799999999999997158 0 301.80628437223106175
96.900000000000005684 0 311.37001121461167941
97 0 305.82538887889865009
97.099999999999994316 0 299.63761089116155745
97.200000000000002842 0 302.84501772660803454
97.299999999999997158 0 291.63124420365710421
97.400000000000005684 0 300.72753652391827472
97.5 0 287.13596262757977229
97.599999999999994316 0 303.21633580692844134
97.700000000000002842 0 310.21189893763170176
97.799999999999997158 0 309.22588464931601493
97.900000000000005684 0 295.42783596730316731
98 0 293.24341241492817289
98.099999999999994316 0 308.8390180476882847
98.200000000000002842 0 298.89991784056940105
98.299999999999997158 0 305.19586512314384663
98.400000000000005684 0 311.86094297532429209
98.5 0 293.53941370035283853
98.599999999999994316 0 290.32774166466805355
98.700000000000002842 0 301.20326010117281612
98.799999999999997158 0 298.67937824670866576
98.900000000000005684 0 302.53538548101664674
99 0 308.70593297643699771
99.099999999999994316 0 301.8605497772673516
99.200000000000002842 0 297.06469882242862468
99.299999999999997158 0 303.05447377284201593
99.400000000000005684 0 283.88559316630960438
99.5 0 298.60662714999511991
99.599999999999994316 0 297.50594322994749064
99.700000000000002842 0 292.27507253660741071
99.799999999999997158 0 302.04968727710001986
99.900000000000005684 0 298.88609852549285506
100 0 310.36825597251089448
100.09999999999999432 0 303.94265248661241685
100.20000000000000284 0 292.92282513329922722
100.29999999999999716 0 300.36957894327235863
100.40000000000000568 0 297.80584237021719218
100.5 0 299.28825723295864236
